         VBase        Charge
     16.366211     16.503453
      16.37385     16.510464
     16.381437     16.517424
     16.388972     16.524335
     16.396455     16.531196
     16.403888     16.538008
      16.41127     16.544772
     16.418601     16.551488
     16.425883     16.558155
     16.433114     16.564775
     16.440297     16.571348
      16.44743     16.577874
     16.454515     16.584353
     16.461551     16.590786
      16.46854     16.597173
      16.47548     16.603515
     16.482373     16.609811
      16.48922     16.616062
     16.496019     16.622269
     16.502773     16.628431
      16.50948      16.63455
     16.516141     16.640625
     16.522757     16.646656
     16.529328     16.652644
     16.535853      16.65859
     16.542335     16.664493
     16.548772     16.670354
     16.555165     16.676173
     16.561515     16.681951
     16.567821     16.687688
     16.574084     16.693383
     16.580305     16.699038
     16.586483     16.704653
     16.592619     16.710227
     16.598713     16.715762
     16.604765     16.721257
     16.610776     16.726713
     16.616747      16.73213
     16.622676     16.737508
     16.628565     16.742848
     16.634414      16.74815
     16.640223     16.753414
     16.645992     16.758641
     16.651722      16.76383
     16.657413     16.768982
     16.663064     16.774097
     16.668678     16.779176
     16.674253     16.784219
      16.67979     16.789225
     16.685289     16.794196
     16.690751     16.799132
     16.696175     16.804032
     16.701563     16.808897
     16.706914     16.813727
     16.712228     16.818523
     16.717506     16.823285
     16.722748     16.828013
     16.727954     16.832707
     16.733124     16.837368
      16.73826     16.841995
      16.74336     16.846589
     16.748425     16.851151
     16.753456      16.85568
     16.758453     16.860176
     16.763416     16.864641
     16.768344     16.869074
     16.773239     16.873475
     16.778101     16.877844
     16.782929     16.882183
     16.787725      16.88649
     16.792488     16.890767
     16.797218     16.895013
     16.801916     16.899229
     16.806582     16.903415
     16.811216     16.907571
     16.815818     16.911697
      16.82039     16.915794
     16.824929     16.919861
     16.829438       16.9239
     16.833917      16.92791
     16.838364     16.931891
     16.842781     16.935844
     16.847169     16.939768
     16.851526     16.943665
     16.855853     16.947533
     16.860151     16.951374
      16.86442     16.955188
     16.868659     16.958975
      16.87287     16.962734
     16.877052     16.966467
     16.881205     16.970173
      16.88533     16.973852
     16.889427     16.977505
     16.893495     16.981133
     16.897537     16.984734
      16.90155     16.988309
     16.905536     16.991859
     16.909495     16.995384
     16.913427     16.998884
     16.917332     17.002358
     16.921211     17.005808
     16.925063     17.009233
     16.928888     17.012634
     16.932688     17.016011
     16.936462     17.019363
     16.940209     17.022691
     16.943932     17.025996
     16.947629     17.029277
       16.9513     17.032535
     16.954947     17.035769
     16.958569     17.038981
     16.962166     17.042169
     16.965739     17.045335
     16.969287     17.048478
     16.972811     17.051599
     16.976311     17.054697
     16.979787     17.057773
     16.983239     17.060828
     16.986668      17.06386
     16.990073     17.066871
     16.993455     17.069861
     16.996814     17.072829
      17.00015     17.075776
     17.003464     17.078701
     17.006754     17.081606
     17.010023     17.084491
     17.013269     17.087354
     17.016492     17.090198
     17.019694      17.09302
     17.022874     17.095823
     17.026033     17.098606
     17.029169     17.101369
     17.032285     17.104112
     17.035379     17.106836
     17.038452      17.10954
     17.041504     17.112225
     17.044535     17.114891
     17.047545     17.117537
     17.050535     17.120165
     17.053505     17.122774
     17.056454     17.125365
     17.059383     17.127937
     17.062293      17.13049
     17.065182     17.133025
     17.068052     17.135543
     17.070902     17.138042
     17.073732     17.140524
     17.076544     17.142987
     17.079336     17.145434
     17.082109     17.147862
     17.084863     17.150274
     17.087598     17.152668
     17.090315     17.155045
     17.093013     17.157405
     17.095693     17.159748
     17.098354     17.162075
     17.100997     17.164385
     17.103623     17.166678
      17.10623     17.168955
      17.10882     17.171216
     17.111391     17.173461
     17.113946      17.17569
     17.116483     17.177903
     17.119002       17.1801
     17.121505     17.182281
      17.12399     17.184447
     17.126458     17.186597
      17.12891     17.188732
     17.131345     17.190852
     17.133763     17.192956
     17.136164     17.195046
      17.13855      17.19712
     17.140919      17.19918
     17.143272     17.201225
     17.145608     17.203256
     17.147929     17.205272
     17.150234     17.207274
     17.152524     17.209261
     17.154797     17.211234
     17.157055     17.213193
     17.159298     17.215139
     17.161526      17.21707
     17.163738     17.218987
     17.165935     17.220891
     17.168117     17.222781
     17.170284     17.224658
     17.172437     17.226521
     17.174575     17.228371
     17.176698     17.230208
     17.178807     17.232032
     17.180901     17.233843
     17.182981      17.23564
     17.185047     17.237425
     17.187099     17.239197
     17.189136     17.240957
      17.19116     17.242704
      17.19317     17.244439
     17.195167     17.246161
     17.197149     17.247871
     17.199119     17.249568
     17.201074     17.251254
     17.203017     17.252927
     17.204946     17.254589
     17.206862     17.256239
     17.208765     17.257877
     17.210655     17.259503
     17.212532     17.261117
     17.214396     17.262721
     17.216247     17.264312
     17.218086     17.265893
     17.219913     17.267462
     17.221726     17.269019
     17.223528     17.270566
     17.225317     17.272102
     17.227094     17.273627
     17.228859      17.27514
     17.230612     17.276643
     17.232353     17.278136
     17.234082     17.279617
     17.235799     17.281089
     17.237504     17.282549
     17.239198     17.283999
      17.24088     17.285439
     17.242551     17.286869
      17.24421     17.288288
     17.245859     17.289697
     17.247495     17.291096
     17.249121     17.292486
     17.250736     17.293865
     17.252339     17.295234
     17.253932     17.296594
     17.255513     17.297944
     17.257084     17.299284
     17.258645     17.300615
     17.260194     17.301936
     17.261733     17.303248
     17.263262      17.30455
      17.26478     17.305843
     17.266288     17.307127
     17.267785     17.308402
     17.269272     17.309668
     17.270749     17.310924
     17.272216     17.312172
     17.273673     17.313411
      17.27512     17.314641
     17.276557     17.315862
     17.277985     17.317074
     17.279402     17.318278
      17.28081     17.319473
     17.282209      17.32066
     17.283597     17.321838
     17.284977     17.323008
     17.286347     17.324169
     17.287707     17.325322
     17.289059     17.326467
     17.290401     17.327604
     17.291733     17.328733
     17.293057     17.329853
     17.294372     17.330966
     17.295678     17.332071
     17.296975     17.333167
     17.298263     17.334256
     17.299542     17.335337
     17.300813     17.336411
     17.302074     17.337477
     17.303328     17.338535
     17.304572     17.339585
     17.305809     17.340628
     17.307036     17.341664
     17.308256     17.342692
     17.309467     17.343713
      17.31067     17.344727
     17.311864     17.345733
     17.313051     17.346733
     17.314229     17.347725
     17.315399      17.34871
     17.316562     17.349688
     17.317716     17.350659
     17.318863     17.351623
     17.320001      17.35258
     17.321132      17.35353
     17.322255     17.354474
     17.323371     17.355411
     17.324479     17.356341
     17.325579     17.357265
     17.326672     17.358182
     17.327758     17.359092
     17.328836     17.359996
     17.329906     17.360893
      17.33097     17.361784
     17.332026     17.362669
     17.333074     17.363547
     17.334116      17.36442
     17.335151     17.365285
     17.336178     17.366145
     17.337199     17.366999
     17.338213     17.367846
     17.339219     17.368688
     17.340219     17.369523
     17.341212     17.370352
     17.342198     17.371176
     17.343178     17.371994
      17.34415     17.372806
     17.345117     17.373612
     17.346076     17.374412
     17.347029     17.375206
     17.347976     17.375995
     17.348916     17.376779
     17.349849     17.377556
     17.350777     17.378328
     17.351698     17.379095
     17.352612     17.379856
     17.353521     17.380612
     17.354423     17.381362
     17.355319     17.382107
     17.356209     17.382847
     17.357093     17.383581
     17.357971      17.38431
     17.358842     17.385034
     17.359708     17.385753
     17.360568     17.386467
     17.361422     17.387175
     17.362271     17.387879
     17.363113     17.388577
      17.36395     17.389271
     17.364781     17.389959
     17.365606     17.390643
     17.366426     17.391321
      17.36724     17.391995
     17.368049     17.392664
     17.368852     17.393329
      17.36965     17.393988
     17.370442     17.394643
     17.371229     17.395293
      17.37201     17.395939
     17.372786      17.39658
     17.373557     17.397216
     17.374322     17.397848
     17.375083     17.398475
     17.375838     17.399098
     17.376588     17.399717
     17.377332     17.400331
     17.378072      17.40094
     17.378807     17.401545
     17.379537     17.402146
     17.380261     17.402743
     17.380981     17.403335
     17.381696     17.403923
     17.382406     17.404507
     17.383111     17.405087
     17.383811     17.405663
     17.384507     17.406234
     17.385198     17.406802
     17.385884     17.407365
     17.386565     17.407925
     17.387242      17.40848
     17.387914     17.409031
     17.388581     17.409579
     17.389244     17.410123
     17.389903     17.410662
     17.390557     17.411198
     17.391206      17.41173
     17.391851     17.412258
     17.392492     17.412783
     17.393128     17.413304
      17.39376     17.413821
     17.394388     17.414334
     17.395011     17.414844
     17.395631      17.41535
     17.396245     17.415852
     17.396856     17.416351
     17.397463     17.416846
     17.398065     17.417338
     17.398663     17.417826
     17.399257     17.418311
     17.399848     17.418792
     17.400434      17.41927
     17.401016     17.419744
     17.401594     17.420215
     17.402168     17.420683
     17.402738     17.421147
     17.403305     17.421608
     17.403867     17.422066
     17.404426     17.422521
     17.404981     17.422972
     17.405532      17.42342
     17.406079     17.423865
     17.406623     17.424306
     17.407163     17.424745
     17.407699      17.42518
     17.408232     17.425612
     17.408761     17.426042
     17.409286     17.426468
     17.409808     17.426891
     17.410326     17.427311
      17.41084     17.427728
     17.411351     17.428142
     17.411859     17.428553
     17.412363     17.428961
     17.412864     17.429366
     17.413361     17.429769
     17.413855     17.430168
     17.414346     17.430565
     17.414833     17.430959
     17.415317      17.43135
     17.415797     17.431738
     17.416275     17.432123
     17.416749     17.432506
     17.417219     17.432886
     17.417687     17.433263
     17.418151     17.433638
     17.418613      17.43401
     17.419071     17.434379
     17.419526     17.434746
     17.419977      17.43511
     17.420426     17.435471
     17.420872      17.43583
     17.421315     17.436186
     17.421754      17.43654
     17.422191     17.436891
     17.422625      17.43724
     17.423055     17.437586
     17.423483      17.43793
     17.423908     17.438271
      17.42433      17.43861
     17.424749     17.438946
     17.425165      17.43928
     17.425578     17.439612
     17.425989     17.439941
     17.426397     17.440268
     17.426802     17.440592
     17.427204     17.440915
     17.427603     17.441235
        17.428     17.441552
     17.428394     17.441868
     17.428785     17.442181
     17.429174     17.442492
      17.42956       17.4428
     17.429943     17.443107
     17.430324     17.443411
     17.430702     17.443713
     17.431078     17.444013
     17.431451     17.444311
     17.431821     17.444607
     17.432189     17.444901
     17.432555     17.445192
     17.432918     17.445482
     17.433278     17.445769
     17.433636     17.446054
     17.433992     17.446337
     17.434345     17.446619
     17.434696     17.446898
     17.435044     17.447175
      17.43539     17.447451
     17.435734     17.447724
     17.436075     17.447995
     17.436414     17.448265
      17.43675     17.448532
     17.437085     17.448798
     17.437417     17.449061
     17.437747     17.449323
     17.438074     17.449583
     17.438399     17.449841
     17.438722     17.450098
     17.439043     17.450352
     17.439362     17.450605
     17.439678     17.450855
     17.439993     17.451104
     17.440305     17.451352
     17.440615     17.451597
     17.440923     17.451841
     17.441229     17.452083
     17.441533     17.452323
     17.441834     17.452562
     17.442134     17.452798
     17.442431     17.453034
     17.442727     17.453267
     17.443021     17.453499
     17.443312     17.453729
     17.443602     17.453957
     17.443889     17.454184
     17.444175      17.45441
     17.444459     17.454633
      17.44474     17.454855
      17.44502     17.455076
     17.445298     17.455295
     17.445574     17.455512
     17.445848     17.455728
      17.44612     17.455942
     17.446391     17.456155
     17.446659     17.456366
     17.446926     17.456576
     17.447191     17.456784
     17.447454      17.45699
     17.447715     17.457196
     17.447975     17.457399
     17.448232     17.457602
     17.448488     17.457803
     17.448743     17.458002
     17.448995       17.4582
     17.449246     17.458397
     17.449495     17.458592
     17.449742     17.458786
     17.449988     17.458978
     17.450232     17.459169
     17.450474     17.459359
     17.450715     17.459547
     17.450954     17.459734
     17.451191      17.45992
     17.451427     17.460104
     17.451661     17.460287
     17.451894     17.460469
     17.452125     17.460649
     17.452354     17.460828
     17.452582     17.461006
     17.452808     17.461183
     17.453033     17.461358
     17.453256     17.461532
     17.453478     17.461705
     17.453698     17.461877
     17.453917     17.462047
     17.454134     17.462216
      17.45435     17.462384
     17.454564     17.462551
     17.454777     17.462716
     17.454988     17.462881
     17.455198     17.463044
     17.455406     17.463206
     17.455614     17.463367
     17.455819     17.463526
     17.456023     17.463685
     17.456226     17.463842
     17.456428     17.463999
     17.456628     17.464154
     17.456826     17.464308
     17.457024     17.464461
      17.45722     17.464613
     17.457414     17.464764
     17.457608     17.464914
       17.4578     17.465062
      17.45799      17.46521
      17.45818     17.465356
     17.458368     17.465502
     17.458555     17.465646
      17.45874      17.46579
     17.458924     17.465932
     17.459107     17.466074
     17.459289     17.466214
      17.45947     17.466354
     17.459649     17.466492
     17.459827     17.466629
     17.460004     17.466766
      17.46018     17.466901
     17.460354     17.467036
     17.460527     17.467169
     17.460699     17.467302
      17.46087     17.467434
      17.46104     17.467564
     17.461209     17.467694
     17.461376     17.467823
     17.461542     17.467951
     17.461708     17.468078
     17.461872     17.468204
     17.462034     17.468329
     17.462196     17.468453
     17.462357     17.468577
     17.462517     17.468699
     17.462675     17.468821
     17.462832     17.468942
     17.462989     17.469062
     17.463144     17.469181
     17.463298     17.469299
     17.463452     17.469416
     17.463604     17.469533
     17.463755     17.469649
     17.463905     17.469764
     17.464054     17.469878
     17.464202     17.469991
     17.464349     17.470103
     17.464495     17.470215
      17.46464     17.470326
     17.464784     17.470436
     17.464927     17.470545
     17.465069     17.470654
      17.46521     17.470761
      17.46535     17.470868
     17.465489     17.470975
     17.465628      17.47108
     17.465765     17.471185
     17.465901     17.471289
     17.466037     17.471392
     17.466171     17.471494
     17.466305     17.471596
     17.466437     17.471697
     17.466569     17.471797
       17.4667     17.471897
      17.46683     17.471996
     17.466959     17.472094
     17.467087     17.472191
     17.467215     17.472288
     17.467341     17.472384
     17.467467     17.472479
     17.467591     17.472574
     17.467715     17.472668
     17.467838     17.472761
      17.46796     17.472854
     17.468082     17.472946
     17.468202     17.473037
     17.468322     17.473128
     17.468441     17.473218
     17.468559     17.473308
     17.468676     17.473396
     17.468793     17.473485
     17.468908     17.473572
     17.469023     17.473659
     17.469137     17.473745
     17.469251     17.473831
     17.469363     17.473916
     17.469475        17.474
     17.469586     17.474084
     17.469696     17.474167
     17.469806      17.47425
     17.469915     17.474332
     17.470023     17.474414
      17.47013     17.474494
     17.470237     17.474575
     17.470342     17.474655
     17.470448     17.474734
     17.470552     17.474812
     17.470656      17.47489
     17.470759     17.474968
     17.470861     17.475045
     17.470962     17.475121
     17.471063     17.475197
     17.471164     17.475272
     17.471263     17.475347
     17.471362     17.475421
      17.47146     17.475495
     17.471558     17.475568
     17.471654     17.475641
      17.47175     17.475713
     17.471846     17.475784
     17.471941     17.475856
     17.472035     17.475926
     17.472129     17.475996
     17.472222     17.476066
     17.472314     17.476135
     17.472405     17.476204
     17.472497     17.476272
     17.472587     17.476339
     17.472677     17.476406
     17.472766     17.476473
     17.472854     17.476539
     17.472942     17.476605
      17.47303      17.47667
     17.473117     17.476735
     17.473203     17.476799
     17.473288     17.476863
     17.473373     17.476927
     17.473458      17.47699
     17.473542     17.477052
     17.473625     17.477114
     17.473708     17.477176
      17.47379     17.477237
     17.473871     17.477298
     17.473952     17.477358
     17.474033     17.477418
     17.474113     17.477477
     17.474192     17.477536
     17.474271     17.477595
     17.474349     17.477653
     17.474427     17.477711
     17.474504     17.477768
     17.474581     17.477825
     17.474657     17.477882
     17.474733     17.477938
     17.474808     17.477993
     17.474883     17.478049
     17.474957     17.478104
      17.47503     17.478158
     17.475104     17.478212
     17.475176     17.478266
     17.475248      17.47832
      17.47532     17.478373
     17.475391     17.478425
     17.475462     17.478478
     17.475532     17.478529
     17.475602     17.478581
     17.475671     17.478632
      17.47574     17.478683
     17.475808     17.478733
     17.475876     17.478783
     17.475943     17.478833
      17.47601     17.478882
     17.476076     17.478931
     17.476142      17.47898
     17.476208     17.479028
     17.476273     17.479076
     17.476338     17.479124
     17.476402     17.479171
     17.476466     17.479218
     17.476529     17.479265
     17.476592     17.479311
     17.476654     17.479357
     17.476716     17.479402
     17.476778     17.479448
     17.476839     17.479493
       17.4769     17.479537
      17.47696     17.479582
      17.47702     17.479626
      17.47708     17.479669
     17.477139     17.479713
     17.477198     17.479756
     17.477256     17.479799
     17.477314     17.479841
     17.477372     17.479883
     17.477429     17.479925
     17.477485     17.479967
     17.477542     17.480008
     17.477598     17.480049
     17.477653     17.480089
     17.477709      17.48013
     17.477764      17.48017
     17.477818      17.48021
     17.477872     17.480249
     17.477926     17.480288
     17.477979     17.480327
     17.478032     17.480366
     17.478085     17.480404
     17.478137     17.480443
     17.478189      17.48048
     17.478241     17.480518
     17.478292     17.480555
     17.478343     17.480592
     17.478393     17.480629
     17.478443     17.480666
     17.478493     17.480702
     17.478543     17.480738
     17.478592     17.480774
     17.478641     17.480809
     17.478689     17.480844
     17.478737     17.480879
     17.478785     17.480914
     17.478833     17.480949
      17.47888     17.480983
     17.478927     17.481017
     17.478973     17.481051
     17.479019     17.481084
     17.479065     17.481117
     17.479111     17.481151
     17.479156     17.481183
     17.479201     17.481216
     17.479246     17.481248
      17.47929      17.48128
     17.479334     17.481312
     17.479378     17.481344
     17.479422     17.481375
     17.479465     17.481407
     17.479508     17.481437
      17.47955     17.481468
     17.479592     17.481499
     17.479634     17.481529
     17.479676     17.481559
     17.479718     17.481589
     17.479759     17.481619
       17.4798     17.481648
      17.47984     17.481677
      17.47988     17.481707
      17.47992     17.481735
      17.47996     17.481764
         17.48     17.481792
     17.480039     17.481821
     17.480078     17.481849
     17.480117     17.481876
     17.480155     17.481904
     17.480193     17.481932
     17.480231     17.481959
     17.480269     17.481986
     17.480306     17.482013
     17.480343     17.482039
      17.48038     17.482066
     17.480417     17.482092
     17.480453     17.482118
     17.480489     17.482144
     17.480525      17.48217
     17.480561     17.482195
     17.480596     17.482221
     17.480631     17.482246
     17.480666     17.482271
     17.480701     17.482296
     17.480735      17.48232
     17.480769     17.482345
     17.480803     17.482369
     17.480837     17.482393
     17.480871     17.482417
     17.480904     17.482441
     17.480937     17.482464
      17.48097     17.482488
     17.481002     17.482511
     17.481035     17.482534
     17.481067     17.482557
     17.481099      17.48258
     17.481131     17.482602
     17.481162     17.482625
     17.481193     17.482647
     17.481224     17.482669
     17.481255     17.482691
     17.481286     17.482713
     17.481316     17.482735
     17.481347     17.482756
     17.481377     17.482778
     17.481406     17.482799
     17.481436      17.48282
     17.481465     17.482841
     17.481495     17.482861
     17.481524     17.482882
     17.481552     17.482902
     17.481581     17.482923
      17.48161     17.482943
     17.481638     17.482963
     17.481666     17.482983
     17.481694     17.483003
     17.481721     17.483022
     17.481749     17.483042
     17.481776     17.483061
     17.481803      17.48308
      17.48183     17.483099
     17.481857     17.483118
     17.481883     17.483137
      17.48191     17.483155
     17.481936     17.483174
     17.481962     17.483192
     17.481988      17.48321
     17.482013     17.483229
     17.482039     17.483247
     17.482064     17.483264
     17.482089     17.483282
     17.482114       17.4833
     17.482139     17.483317
     17.482164     17.483335
     17.482188     17.483352
     17.482212     17.483369
     17.482236     17.483386
      17.48226     17.483403
     17.482284     17.483419
     17.482308     17.483436
     17.482331     17.483452
     17.482355     17.483469
     17.482378     17.483485
