        Vcore(1)        Vcore(2)        Vcore(3)        Vcore(4)
     29.423414	     28.108236	      27.77947	      27.77947	
     29.425732	     28.110555	     27.781788	     27.781788	
     29.428049	     28.112871	     27.784105	     27.784105	
     29.430364	     28.115186	     27.786419	     27.786419	
     29.432677	     28.117498	     27.788731	     27.788731	
     29.434987	     28.119809	     27.791042	     27.791042	
     29.437296	     28.122117	      27.79335	      27.79335	
     29.439603	     28.124424	     27.795657	     27.795657	
     29.441908	     28.126728	     27.797961	     27.797961	
     29.444211	     28.129031	     27.800264	     27.800264	
     29.446512	     28.131332	     27.802565	     27.802565	
     29.448812	     28.133631	     27.804864	     27.804864	
     29.451109	     28.135928	      27.80716	      27.80716	
     29.453404	     28.138223	     27.809455	     27.809455	
     29.455697	     28.140516	     27.811748	     27.811748	
     29.457989	     28.142807	     27.814039	     27.814039	
     29.460278	     28.145096	     27.816328	     27.816328	
     29.462566	     28.147383	     27.818615	     27.818615	
     29.464851	     28.149668	     27.820901	     27.820901	
     29.467135	     28.151952	     27.823184	     27.823184	
     29.469417	     28.154233	     27.825465	     27.825465	
     29.471696	     28.156513	     27.827745	     27.827745	
     29.473974	      28.15879	     27.830022	     27.830022	
      29.47625	     28.161066	     27.832298	     27.832298	
     29.478524	     28.163339	     27.834571	     27.834571	
     29.480796	     28.165611	     27.836843	     27.836843	
     29.483067	     28.167881	     27.839113	     27.839113	
     29.485335	     28.170149	     27.841381	     27.841381	
     29.487601	     28.172415	     27.843647	     27.843647	
     29.489866	     28.174679	     27.845911	     27.845911	
     29.492128	     28.176941	     27.848173	     27.848173	
     29.494389	     28.179202	     27.850433	     27.850433	
     29.496647	      28.18146	     27.852691	     27.852691	
     29.498904	     28.183717	     27.854948	     27.854948	
     29.501159	     28.185971	     27.857202	     27.857202	
     29.503412	     28.188224	     27.859455	     27.859455	
     29.505663	     28.190475	     27.861705	     27.861705	
     29.507912	     28.192723	     27.863954	     27.863954	
      29.51016	      28.19497	     27.866201	     27.866201	
     29.512405	     28.197215	     27.868446	     27.868446	
     29.514648	     28.199459	     27.870689	     27.870689	
      29.51689	       28.2017	      27.87293	      27.87293	
      29.51913	     28.203939	      27.87517	      27.87517	
