         VBase        Charge
     11.994358     1.0779038
      11.99436     1.0808155
     11.994363     1.0837264
     11.994365     1.0866365
     11.994367     1.0895458
     11.994369     1.0924543
     11.994372     1.0953621
     11.994374     1.0982691
     11.994375     1.1011753
     11.994377     1.1040808
     11.994379     1.1069855
     11.994381     1.1098894
     11.994383     1.1127925
     11.994384     1.1156949
     11.994386     1.1185964
     11.994387     1.1214972
     11.994389     1.1243973
      11.99439     1.1272965
     11.994392      1.130195
     11.994393     1.1330927
     11.994394     1.1359896
     11.994396     1.1388858
     11.994397     1.1417812
     11.994398     1.1446758
     11.994399     1.1475697
       11.9944     1.1504627
     11.994401      1.153355
     11.994402     1.1562466
     11.994403     1.1591373
     11.994404     1.1620273
     11.994405     1.1649165
     11.994406      1.167805
     11.994407     1.1706927
     11.994408     1.1735796
     11.994408     1.1764657
     11.994409     1.1793511
