45.0000	45.0000	45.0000	45.0000	45.0000	45.0000	45.0000	45.0000	45.0000	45.0000	45.0000	45.0000	45.0000	45.0000	45.0000	45.0000	45.0000	45.0000	45.0000	45.0000	45.0000	45.0000	45.0000	45.0000	45.0000	45.0000	45.0000	45.0000	45.0000	45.0000	45.0000	45.0000	45.0000	45.0000	45.0000	45.0000	45.0000	45.0000	45.0000	45.0000	45.0000	45.0000	45.0000	45.0000	45.0000	45.0000	45.0000	45.0000	45.0000	45.0000	45.0000	45.0000	45.0000	45.0000	45.0000	45.0000	45.0000	45.0000	45.0000	45.0000	45.0000	45.0000	45.0000	45.0000	
45.2328	45.4424	46.5716	45.5318	45.4145	45.4459	46.7156	45.5711	45.4872	45.5324	46.5614	45.5568	45.4474	45.4552	46.6851	45.2564	45.2605	45.3760	46.5276	45.3309	45.5292	45.4318	46.5001	45.2769	45.2432	45.4074	46.8834	45.4729	45.4218	45.4893	46.5627	45.5039	45.3693	45.3768	46.4557	45.4830	45.4746	45.5599	46.8714	45.3869	45.5036	45.5404	47.2616	45.6113	45.4017	45.3364	46.8251	45.3556	45.4932	45.3335	47.1295	45.5783	45.5432	45.6381	46.9735	45.4223	45.3191	45.3866	47.1719	45.2985	45.3452	45.3166	47.0454	45.2986	
45.2583	45.4838	46.6609	45.5799	45.4567	45.5027	46.8134	45.6260	45.5347	45.5914	46.6548	45.6103	45.4894	45.5117	46.7795	45.2904	45.2900	45.4158	46.6153	45.3791	45.5790	45.4875	46.5879	45.3239	45.2786	45.4618	46.9909	45.5299	45.4686	45.5489	46.6547	45.5602	45.4061	45.4197	46.5455	45.5389	45.5244	45.6247	46.9788	45.4430	45.5563	45.6061	47.3835	45.6812	45.4475	45.3907	46.9253	45.4049	45.5386	45.3755	47.2482	45.6451	45.6001	45.7088	47.0858	45.4820	45.3600	45.4412	47.2880	45.3522	45.3843	45.3678	47.1577	45.3467	
45.2814	45.5183	46.7293	45.6196	45.4946	45.5517	46.8891	45.6720	45.5765	45.6420	46.7280	45.6554	45.5265	45.5605	46.8494	45.3202	45.3177	45.4503	46.6837	45.4215	45.6244	45.5364	46.6583	45.3669	45.3149	45.5102	47.0744	45.5797	45.5127	45.6007	46.7246	45.6075	45.4394	45.4574	46.6169	45.5872	45.5709	45.6810	47.0632	45.4933	45.6056	45.6628	47.4768	45.7407	45.4913	45.4390	47.0002	45.4478	45.5785	45.4118	47.3354	45.7019	45.6526	45.7675	47.1701	45.5349	45.4009	45.4884	47.3734	45.4001	45.4229	45.4121	47.2375	45.3886	
45.3046	45.5511	46.7878	45.6570	45.5322	45.5998	46.9549	45.7161	45.6175	45.6914	46.7923	45.6986	45.5630	45.6082	46.9082	45.3495	45.3463	45.4842	46.7436	45.4639	45.6700	45.5856	46.7216	45.4116	45.3543	45.5595	47.1473	45.6296	45.5579	45.6522	46.7849	45.6526	45.4729	45.4949	46.6806	45.6348	45.6185	45.7368	47.1373	45.5447	45.6560	45.7189	47.5565	45.7989	45.5369	45.4879	47.0635	45.4900	45.6177	45.4469	47.4080	45.7569	45.7057	45.8228	47.2416	45.5883	45.4447	45.5344	47.4444	45.4490	45.4635	45.4551	47.3022	45.4296	
45.3278	45.5830	46.8436	45.6931	45.5698	45.6467	47.0182	45.7590	45.6583	45.7400	46.8543	45.7407	45.5994	45.6547	46.9631	45.3779	45.3757	45.5179	46.8017	45.5058	45.7167	45.6347	46.7841	45.4570	45.3963	45.6093	47.2178	45.6793	45.6040	45.7030	46.8418	45.6957	45.5069	45.5322	46.7424	45.6818	45.6676	45.7921	47.2095	45.5965	45.7079	45.7746	47.6332	45.8560	45.5839	45.5363	47.1231	45.5311	45.6567	45.4805	47.4751	45.8100	45.7594	45.8751	47.3088	45.6415	45.4907	45.5788	47.5108	45.4975	45.5058	45.4961	47.3607	45.4688	
45.3510	45.6138	46.8969	45.7275	45.6070	45.6918	47.0797	45.8002	45.6987	45.7871	46.9143	45.7812	45.6353	45.6994	47.0142	45.4055	45.4055	45.5510	46.8583	45.5464	45.7640	45.6828	46.8465	45.5020	45.4404	45.6586	47.2867	45.7281	45.6508	45.7526	46.8958	45.7368	45.5413	45.5688	46.8026	45.7275	45.7178	45.8461	47.2804	45.6475	45.7610	45.8286	47.7076	45.9110	45.6320	45.5835	47.1793	45.5708	45.6952	45.5127	47.5370	45.8608	45.8133	45.9243	47.3718	45.6934	45.5383	45.6214	47.5728	45.5447	45.5492	45.5349	47.4135	45.5063	
45.3738	45.6443	46.9484	45.7615	45.6436	45.7369	47.1393	45.8411	45.7383	45.8346	46.9724	45.8214	45.6706	45.7437	47.0638	45.4323	45.4353	45.5845	46.9134	45.5874	45.8110	45.7320	46.9076	45.5484	45.4848	45.7095	47.3538	45.7778	45.6969	45.8025	46.9482	45.7767	45.5755	45.6055	46.8610	45.7737	45.7679	45.9008	47.3494	45.6999	45.8138	45.8838	47.7796	45.9669	45.6796	45.6312	47.2339	45.6098	45.7331	45.5437	47.5967	45.9108	45.8661	45.9717	47.4328	45.7458	45.5856	45.6630	47.6330	45.5925	45.5921	45.5723	47.4641	45.5424	
45.3964	45.6742	46.9990	45.7946	45.6797	45.7809	47.1983	45.8811	45.7774	45.8814	47.0299	45.8606	45.7054	45.7867	47.1118	45.4584	45.4652	45.6176	46.9683	45.6276	45.8582	45.7808	46.9692	45.5946	45.5303	45.7601	47.4206	45.8270	45.7429	45.8515	46.9993	45.8154	45.6098	45.6416	46.9188	45.8193	45.8183	45.9546	47.4183	45.7519	45.8672	45.9382	47.8511	46.0217	45.7273	45.6779	47.2872	45.6479	45.7703	45.5736	47.6541	45.9593	45.9185	46.0171	47.4921	45.7972	45.6335	45.7035	47.6915	45.6394	45.6349	45.6082	47.5124	45.5773	
45.4188	45.7037	47.0486	45.8270	45.7151	45.8241	47.2564	45.9202	45.8159	45.9276	47.0863	45.8989	45.7396	45.8289	47.1583	45.4839	45.4951	45.6505	47.0225	45.6674	45.9053	45.8293	47.0307	45.6409	45.5762	45.8109	47.4867	45.8758	45.7885	45.8998	47.0491	45.8531	45.6439	45.6774	46.9756	45.8644	45.8689	46.0078	47.4865	45.8039	45.9208	45.9923	47.9216	46.0760	45.7748	45.7240	47.3392	45.6852	45.8068	45.6025	47.7095	46.0065	45.9701	46.0610	47.5497	45.8480	45.6812	45.7431	47.7484	45.6856	45.6773	45.6429	47.5587	45.6112	
